Gamma, Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.02, 0.427066, 0.3, 0.572934
0.02, 0.428766, 0.3, 0.571234
0.02, 0.423573, 0.3, 0.576427
0.02, 0.421691, 0.3, 0.578309
0.02, 0.430895, 0.3, 0.569105
0.02, 0.422075, 0.3, 0.577925
0.02, 0.418662, 0.3, 0.581338
0.02, 0.432104, 0.3, 0.567896
0.02, 0.4703, 0.31, 0.5297
0.02, 0.445954, 0.31, 0.554046
0.02, 0.437682, 0.31, 0.562318
0.02, 0.46724, 0.31, 0.53276
0.02, 0.442146, 0.31, 0.557854
0.02, 0.476891, 0.31, 0.523109
0.02, 0.442091, 0.31, 0.557909
0.02, 0.455464, 0.31, 0.544536
0.02, 0.456124, 0.31, 0.543876
0.02, 0.453999, 0.31, 0.546001
0.02, 0.444567, 0.31, 0.555433
0.02, 0.461901, 0.31, 0.538099
0.02, 0.456572, 0.31, 0.543428
0.02, 0.435024, 0.31, 0.564976
0.02, 0.454687, 0.31, 0.545313
0.02, 0.455661, 0.31, 0.544339
0.02, 0.4541, 0.31, 0.5459
0.02, 0.454537, 0.31, 0.545463
0.02, 0.442898, 0.31, 0.557102
0.02, 0.443897, 0.31, 0.556103
0.02, 0.439291, 0.31, 0.560709
0.02, 0.470017, 0.31, 0.529983
0.02, 0.466803, 0.31, 0.533197
0.02, 0.465954, 0.31, 0.534046
0.02, 0.461988, 0.31, 0.538012
0.02, 0.457231, 0.31, 0.542769
0.02, 0.455288, 0.31, 0.544712
0.02, 0.45398, 0.31, 0.54602
0.02, 0.442475, 0.31, 0.557525
0.02, 0.459209, 0.31, 0.540791
0.02, 0.456346, 0.31, 0.543654
0.02, 0.451719, 0.31, 0.548281
0.02, 0.437496, 0.31, 0.562504
0.02, 0.452196, 0.31, 0.547804
0.02, 0.449149, 0.31, 0.550851
0.02, 0.46794, 0.31, 0.53206
0.02, 0.434848, 0.31, 0.565152
0.02, 0.438709, 0.31, 0.561291
0.02, 0.45584, 0.31, 0.54416
0.02, 0.454259, 0.31, 0.545741
0.02, 0.453244, 0.31, 0.546756
0.02, 0.467679, 0.31, 0.532321
0.02, 0.447801, 0.31, 0.552199
0.02, 0.494887, 0.31, 0.505113
0.02, 0.445119, 0.31, 0.554881
0.02, 0.460829, 0.31, 0.539171
0.02, 0.439193, 0.31, 0.560807
0.02, 0.451681, 0.31, 0.548319
0.02, 0.435851, 0.31, 0.564149
0.02, 0.444416, 0.31, 0.555584
0.02, 0.458679, 0.31, 0.541321
0.02, 0.455365, 0.31, 0.544635
0.02, 0.436484, 0.31, 0.563516
0.02, 0.432078, 0.31, 0.567922
0.02, 0.433337, 0.31, 0.566663
0.02, 0.457417, 0.31, 0.542583
0.02, 0.463648, 0.31, 0.536352
0.02, 0.43722, 0.31, 0.56278
0.02, 0.415094, 0.31, 0.584906
0.02, 0.438785, 0.31, 0.561215
0.02, 0.439997, 0.31, 0.560003
0.02, 0.445889, 0.31, 0.554111
0.02, 0.433535, 0.31, 0.566465
0.02, 0.477871, 0.31, 0.522129
0.02, 0.448528, 0.31, 0.551472
0.02, 0.457849, 0.31, 0.542151
0.02, 0.447336, 0.31, 0.552664
0.02, 0.476073, 0.31, 0.523927
0.02, 0.451938, 0.31, 0.548062
0.02, 0.451473, 0.31, 0.548527
0.02, 0.444766, 0.31, 0.555234
0.02, 0.430102, 0.31, 0.569898
0.02, 0.469265, 0.31, 0.530735
0.02, 0.452584, 0.31, 0.547416
0.02, 0.419662, 0.31, 0.580338
0.02, 0.438819, 0.31, 0.561181
0.02, 0.441018, 0.31, 0.558982
0.02, 0.464036, 0.31, 0.535964
0.02, 0.445169, 0.31, 0.554831
0.02, 0.450713, 0.31, 0.549287
0.02, 0.440737, 0.31, 0.559263
0.02, 0.441288, 0.31, 0.558712
0.02, 0.450694, 0.31, 0.549306
0.02, 0.46922, 0.31, 0.53078
0.02, 0.457592, 0.31, 0.542408
0.02, 0.448734, 0.31, 0.551266
0.02, 0.443401, 0.31, 0.556599
0.02, 0.454289, 0.31, 0.545711
0.02, 0.431626, 0.31, 0.568374
0.02, 0.437353, 0.31, 0.562647
0.02, 0.456918, 0.31, 0.543082
0.02, 0.428868, 0.31, 0.571132
0.02, 0.457811, 0.31, 0.542189
0.02, 0.448235, 0.31, 0.551765
0.02, 0.45495, 0.31, 0.54505
0.02, 0.436237, 0.31, 0.563763
0.02, 0.440385, 0.31, 0.559615
0.02, 0.449121, 0.31, 0.550879
0.02, 0.467404, 0.31, 0.532596
0.02, 0.440531, 0.31, 0.559469
0.02, 0.467306, 0.32, 0.532694
0.02, 0.477806, 0.32, 0.522194
0.02, 0.446667, 0.32, 0.553333
0.02, 0.46029, 0.32, 0.53971
0.02, 0.485604, 0.32, 0.514396
0.02, 0.466382, 0.32, 0.533618
0.02, 0.446454, 0.32, 0.553546
0.02, 0.452397, 0.32, 0.547603
0.02, 0.459957, 0.32, 0.540043
0.02, 0.482643, 0.32, 0.517357
0.02, 0.471397, 0.32, 0.528603
0.02, 0.452131, 0.32, 0.547869
0.02, 0.485471, 0.32, 0.514529
0.02, 0.464081, 0.32, 0.535919
0.02, 0.465913, 0.32, 0.534087
0.02, 0.476798, 0.32, 0.523202
0.02, 0.451456, 0.32, 0.548544
0.02, 0.456036, 0.32, 0.543964
0.02, 0.466216, 0.32, 0.533784
0.02, 0.471733, 0.32, 0.528267
0.02, 0.478233, 0.32, 0.521767
0.02, 0.452569, 0.32, 0.547431
0.02, 0.46261, 0.32, 0.53739
0.02, 0.492039, 0.32, 0.507961
0.02, 0.482428, 0.32, 0.517572
0.02, 0.472637, 0.32, 0.527363
0.02, 0.473436, 0.32, 0.526564
0.02, 0.461531, 0.32, 0.538469
0.02, 0.462789, 0.32, 0.537211
0.02, 0.466362, 0.32, 0.533638
0.02, 0.483348, 0.32, 0.516652
0.02, 0.47094, 0.32, 0.52906
0.02, 0.486276, 0.32, 0.513724
0.02, 0.473731, 0.32, 0.526269
0.02, 0.475034, 0.32, 0.524966
0.02, 0.450566, 0.32, 0.549434
0.02, 0.472833, 0.32, 0.527167
0.02, 0.462639, 0.32, 0.537361
0.02, 0.46347, 0.32, 0.53653
0.02, 0.477092, 0.32, 0.522908
0.02, 0.479861, 0.32, 0.520139
0.02, 0.486948, 0.32, 0.513052
0.02, 0.459427, 0.32, 0.540573
0.02, 0.470889, 0.32, 0.529111
0.02, 0.451785, 0.32, 0.548215
0.02, 0.466258, 0.32, 0.533742
0.02, 0.480595, 0.32, 0.519405
0.02, 0.471772, 0.32, 0.528228
0.02, 0.485736, 0.32, 0.514264
0.02, 0.474565, 0.32, 0.525435
0.02, 0.478336, 0.32, 0.521664
0.02, 0.487, 0.32, 0.513
0.02, 0.48104, 0.32, 0.51896
0.02, 0.444795, 0.32, 0.555205
0.02, 0.46787, 0.32, 0.53213
0.02, 0.471945, 0.32, 0.528055
0.02, 0.486015, 0.32, 0.513985
0.02, 0.468166, 0.32, 0.531834
0.02, 0.463786, 0.32, 0.536214
0.02, 0.467511, 0.32, 0.532489
0.02, 0.482842, 0.32, 0.517158
0.02, 0.461924, 0.32, 0.538076
0.02, 0.472099, 0.32, 0.527901
0.02, 0.484023, 0.32, 0.515977
0.02, 0.491797, 0.32, 0.508203
0.02, 0.478022, 0.32, 0.521978
0.02, 0.434458, 0.32, 0.565542
0.02, 0.455314, 0.32, 0.544686
0.02, 0.467815, 0.32, 0.532185
0.02, 0.454078, 0.32, 0.545922
0.02, 0.485902, 0.32, 0.514098
0.02, 0.468089, 0.32, 0.531911
0.02, 0.470335, 0.32, 0.529665
0.02, 0.488063, 0.32, 0.511937
0.02, 0.485262, 0.32, 0.514738
0.02, 0.482983, 0.32, 0.517017
0.02, 0.465557, 0.32, 0.534443
0.02, 0.461809, 0.32, 0.538191
0.02, 0.459044, 0.32, 0.540956
0.02, 0.470007, 0.32, 0.529993
0.02, 0.477302, 0.32, 0.522698
0.02, 0.467511, 0.32, 0.532489
0.02, 0.475273, 0.32, 0.524727
0.02, 0.47175, 0.32, 0.52825
0.02, 0.4661, 0.32, 0.5339
0.02, 0.487792, 0.32, 0.512208
0.02, 0.45264, 0.32, 0.54736
0.02, 0.476798, 0.32, 0.523202
0.02, 0.480378, 0.32, 0.519622
0.02, 0.458675, 0.32, 0.541325
0.02, 0.462496, 0.32, 0.537504
0.02, 0.480353, 0.32, 0.519647
0.02, 0.455345, 0.32, 0.544655
0.02, 0.473454, 0.32, 0.526546
0.02, 0.466674, 0.32, 0.533326
0.02, 0.467431, 0.32, 0.532569
0.02, 0.485414, 0.32, 0.514586
0.02, 0.467328, 0.32, 0.532672
0.02, 0.464638, 0.32, 0.535362
0.02, 0.480419, 0.32, 0.519581
0.02, 0.495391, 0.33, 0.504609
0.02, 0.475875, 0.33, 0.524125
0.02, 0.491386, 0.33, 0.508614
0.02, 0.489805, 0.33, 0.510195
0.02, 0.487451, 0.33, 0.512549
0.02, 0.499025, 0.33, 0.500975
0.02, 0.482284, 0.33, 0.517716
0.02, 0.496478, 0.33, 0.503522
0.02, 0.48465, 0.33, 0.51535
0.02, 0.488057, 0.33, 0.511943
0.02, 0.51328, 0.33, 0.48672
0.02, 0.503692, 0.33, 0.496308
0.02, 0.497606, 0.33, 0.502394
0.02, 0.515709, 0.33, 0.484291
0.02, 0.506751, 0.33, 0.493249
0.02, 0.50253, 0.33, 0.49747
0.02, 0.506312, 0.33, 0.493688
0.02, 0.492511, 0.33, 0.507489
0.02, 0.47829, 0.33, 0.52171
0.02, 0.48119, 0.33, 0.51881
0.02, 0.498172, 0.33, 0.501828
0.02, 0.48445, 0.33, 0.51555
0.02, 0.486184, 0.33, 0.513816
0.02, 0.47904, 0.33, 0.52096
0.02, 0.476412, 0.33, 0.523588
0.02, 0.506565, 0.33, 0.493435
0.02, 0.50109, 0.33, 0.49891
0.02, 0.477877, 0.33, 0.522123
0.02, 0.480294, 0.33, 0.519706
0.02, 0.483854, 0.33, 0.516146
0.02, 0.491562, 0.33, 0.508438
0.02, 0.491276, 0.33, 0.508724
0.02, 0.492183, 0.33, 0.507817
0.02, 0.48523, 0.33, 0.51477
0.02, 0.486065, 0.33, 0.513935
0.02, 0.503913, 0.33, 0.496087
0.02, 0.474671, 0.33, 0.525329
0.02, 0.497631, 0.33, 0.502369
0.02, 0.48883, 0.33, 0.51117
0.02, 0.479488, 0.33, 0.520512
0.02, 0.517719, 0.33, 0.482281
0.02, 0.486528, 0.33, 0.513472
0.02, 0.541981, 0.33, 0.458019
0.02, 0.490818, 0.33, 0.509182
0.02, 0.500539, 0.33, 0.499461
0.02, 0.487753, 0.33, 0.512247
0.02, 0.517443, 0.33, 0.482557
0.02, 0.466754, 0.33, 0.533246
0.02, 0.484419, 0.33, 0.515581
0.02, 0.484898, 0.33, 0.515102
0.02, 0.488257, 0.33, 0.511743
0.02, 0.486702, 0.33, 0.513298
0.02, 0.503986, 0.33, 0.496014
0.02, 0.498012, 0.33, 0.501988
0.02, 0.490358, 0.33, 0.509642
0.02, 0.481631, 0.33, 0.518369
0.02, 0.499937, 0.33, 0.500063
0.02, 0.501147, 0.33, 0.498853
0.02, 0.500408, 0.33, 0.499592
0.02, 0.4922, 0.33, 0.5078
0.02, 0.48913, 0.33, 0.51087
0.02, 0.520196, 0.33, 0.479804
0.02, 0.507001, 0.33, 0.492999
0.02, 0.485569, 0.33, 0.514431
0.02, 0.486629, 0.33, 0.513371
0.02, 0.496868, 0.33, 0.503132
0.02, 0.493454, 0.33, 0.506546
0.02, 0.504332, 0.33, 0.495668
0.02, 0.475209, 0.33, 0.524791
0.02, 0.49083, 0.33, 0.50917
0.02, 0.486711, 0.33, 0.513289
0.02, 0.481315, 0.33, 0.518685
0.02, 0.483553, 0.33, 0.516447
0.02, 0.477022, 0.33, 0.522978
0.02, 0.505983, 0.33, 0.494017
0.02, 0.464342, 0.33, 0.535658
0.02, 0.481689, 0.33, 0.518311
0.02, 0.473099, 0.33, 0.526901
0.02, 0.495714, 0.33, 0.504286
0.02, 0.482497, 0.33, 0.517503
0.02, 0.498569, 0.33, 0.501431
0.02, 0.476339, 0.33, 0.523661
0.02, 0.494966, 0.33, 0.505034
0.02, 0.485818, 0.33, 0.514182
0.02, 0.493923, 0.33, 0.506077
0.02, 0.49145, 0.33, 0.50855
0.02, 0.516899, 0.33, 0.483101
0.02, 0.497022, 0.33, 0.502978
0.02, 0.475723, 0.33, 0.524277
0.02, 0.494068, 0.33, 0.505932
0.02, 0.494081, 0.33, 0.505919
0.02, 0.482858, 0.33, 0.517142
0.02, 0.483574, 0.33, 0.516426
0.02, 0.485678, 0.33, 0.514322
0.02, 0.479363, 0.33, 0.520637
0.02, 0.487303, 0.33, 0.512697
0.02, 0.502715, 0.33, 0.497285
0.02, 0.4889, 0.33, 0.5111
0.02, 0.483892, 0.33, 0.516108
0.02, 0.482644, 0.33, 0.517356
0.02, 0.495682, 0.34, 0.504318
0.02, 0.51792, 0.34, 0.48208
0.02, 0.492386, 0.34, 0.507614
0.02, 0.50425, 0.34, 0.49575
0.02, 0.509061, 0.34, 0.490939
0.02, 0.524668, 0.34, 0.475332
0.02, 0.509303, 0.34, 0.490697
0.02, 0.496914, 0.34, 0.503086
0.02, 0.515487, 0.34, 0.484513
0.02, 0.542926, 0.34, 0.457074
0.02, 0.527597, 0.34, 0.472403
0.02, 0.491847, 0.34, 0.508153
0.02, 0.489953, 0.34, 0.510047
0.02, 0.512092, 0.34, 0.487908
0.02, 0.488521, 0.34, 0.511479
0.02, 0.510734, 0.34, 0.489266
0.02, 0.485046, 0.34, 0.514954
0.02, 0.498024, 0.34, 0.501976
0.02, 0.509762, 0.34, 0.490238
0.02, 0.491748, 0.34, 0.508252
0.02, 0.520662, 0.34, 0.479338
0.02, 0.516109, 0.34, 0.483891
0.02, 0.484542, 0.34, 0.515458
0.02, 0.49543, 0.34, 0.50457
0.02, 0.519827, 0.34, 0.480173
0.02, 0.507565, 0.34, 0.492435
0.02, 0.489324, 0.34, 0.510676
0.02, 0.520342, 0.34, 0.479658
0.02, 0.514073, 0.34, 0.485927
0.02, 0.513886, 0.34, 0.486114
0.02, 0.530987, 0.34, 0.469013
0.02, 0.514344, 0.34, 0.485656
0.02, 0.498216, 0.34, 0.501784
0.02, 0.50633, 0.34, 0.49367
0.02, 0.519358, 0.34, 0.480642
0.02, 0.508611, 0.34, 0.491389
0.02, 0.517411, 0.34, 0.482589
0.02, 0.479059, 0.34, 0.520941
0.02, 0.495172, 0.34, 0.504828
0.02, 0.505876, 0.34, 0.494124
0.02, 0.502379, 0.34, 0.497621
0.02, 0.496931, 0.34, 0.503069
0.02, 0.510807, 0.34, 0.489193
0.02, 0.493367, 0.34, 0.506633
0.02, 0.521285, 0.34, 0.478715
0.02, 0.502763, 0.34, 0.497237
0.02, 0.513434, 0.34, 0.486566
0.02, 0.501626, 0.34, 0.498374
0.02, 0.517396, 0.34, 0.482604
0.02, 0.504599, 0.34, 0.495401
0.02, 0.486929, 0.34, 0.513071
0.02, 0.521399, 0.34, 0.478601
0.02, 0.499612, 0.34, 0.500388
0.02, 0.519728, 0.34, 0.480272
0.02, 0.52041, 0.34, 0.47959
0.02, 0.53047, 0.34, 0.46953
0.02, 0.499903, 0.34, 0.500097
0.02, 0.516692, 0.34, 0.483308
0.02, 0.505669, 0.34, 0.494331
0.02, 0.497947, 0.34, 0.502053
0.02, 0.518616, 0.34, 0.481384
0.02, 0.518305, 0.34, 0.481695
0.02, 0.509967, 0.34, 0.490033
0.02, 0.506124, 0.34, 0.493876
0.02, 0.522082, 0.34, 0.477918
0.02, 0.518064, 0.34, 0.481936
0.02, 0.501278, 0.34, 0.498722
0.02, 0.511783, 0.34, 0.488217
0.02, 0.50834, 0.34, 0.49166
0.02, 0.521442, 0.34, 0.478558
0.02, 0.499176, 0.34, 0.500824
0.02, 0.49042, 0.34, 0.50958
0.02, 0.523673, 0.34, 0.476327
0.02, 0.511678, 0.34, 0.488322
0.02, 0.505618, 0.34, 0.494382
0.02, 0.501208, 0.34, 0.498792
0.02, 0.524251, 0.34, 0.475749
0.02, 0.508361, 0.34, 0.491639
0.02, 0.48364, 0.34, 0.51636
0.02, 0.512561, 0.34, 0.487439
0.02, 0.505035, 0.34, 0.494965
0.02, 0.515673, 0.34, 0.484327
0.02, 0.479927, 0.34, 0.520073
0.02, 0.511816, 0.34, 0.488184
0.02, 0.523039, 0.34, 0.476961
0.02, 0.490871, 0.34, 0.509129
0.02, 0.48744, 0.34, 0.51256
0.02, 0.497298, 0.34, 0.502702
0.02, 0.501027, 0.34, 0.498973
0.02, 0.495964, 0.34, 0.504036
0.02, 0.543401, 0.34, 0.456599
0.02, 0.530086, 0.34, 0.469914
0.02, 0.507375, 0.34, 0.492625
0.02, 0.515052, 0.34, 0.484948
0.02, 0.490247, 0.34, 0.509753
0.02, 0.526307, 0.34, 0.473693
0.02, 0.48944, 0.34, 0.51056
0.02, 0.493206, 0.34, 0.506794
0.02, 0.495954, 0.34, 0.504046
0.02, 0.529927, 0.34, 0.470073
0.02, 0.549783, 0.35, 0.450217
0.02, 0.541505, 0.35, 0.458495
0.02, 0.521665, 0.35, 0.478335
0.02, 0.547912, 0.35, 0.452088
0.02, 0.520427, 0.35, 0.479573
0.02, 0.533469, 0.35, 0.466531
0.02, 0.533733, 0.35, 0.466267
0.02, 0.543818, 0.35, 0.456182
0.02, 0.534686, 0.35, 0.465314
0.02, 0.528536, 0.35, 0.471464
0.02, 0.556438, 0.35, 0.443562
0.02, 0.52195, 0.35, 0.47805
0.02, 0.532885, 0.35, 0.467115
0.02, 0.531833, 0.35, 0.468167
0.02, 0.522503, 0.35, 0.477497
0.02, 0.532964, 0.35, 0.467036
0.02, 0.547579, 0.35, 0.452421
0.02, 0.538014, 0.35, 0.461986
0.02, 0.52536, 0.35, 0.47464
0.02, 0.556179, 0.35, 0.443821
0.02, 0.542278, 0.35, 0.457722
0.02, 0.530321, 0.35, 0.469679
0.02, 0.532192, 0.35, 0.467808
0.02, 0.520332, 0.35, 0.479668
0.02, 0.54886, 0.35, 0.45114
0.02, 0.52349, 0.35, 0.47651
0.02, 0.522761, 0.35, 0.477239
0.02, 0.570775, 0.35, 0.429225
0.02, 0.519988, 0.35, 0.480012
0.02, 0.517606, 0.35, 0.482394
0.02, 0.524439, 0.35, 0.475561
0.02, 0.531799, 0.35, 0.468201
0.02, 0.51517, 0.35, 0.48483
0.02, 0.555015, 0.35, 0.444985
0.02, 0.538311, 0.35, 0.461689
0.02, 0.501302, 0.35, 0.498698
0.02, 0.524364, 0.35, 0.475636
0.02, 0.512389, 0.35, 0.487611
0.02, 0.521065, 0.35, 0.478935
0.02, 0.546205, 0.35, 0.453795
0.02, 0.543572, 0.35, 0.456428
0.02, 0.523082, 0.35, 0.476918
0.02, 0.544721, 0.35, 0.455279
0.02, 0.5424, 0.35, 0.4576
0.02, 0.521527, 0.35, 0.478473
0.02, 0.512657, 0.35, 0.487343
0.02, 0.5325, 0.35, 0.4675
0.02, 0.537677, 0.35, 0.462323
0.02, 0.51984, 0.35, 0.48016
0.02, 0.550843, 0.35, 0.449157
0.02, 0.52742, 0.35, 0.47258
0.02, 0.503554, 0.35, 0.496446
0.02, 0.516523, 0.35, 0.483477
0.02, 0.549197, 0.35, 0.450803
0.02, 0.533829, 0.35, 0.466171
0.02, 0.54842, 0.35, 0.45158
0.02, 0.550059, 0.35, 0.449941
0.02, 0.52857, 0.35, 0.47143
0.02, 0.558336, 0.35, 0.441664
0.02, 0.539044, 0.35, 0.460956
0.02, 0.522633, 0.35, 0.477367
0.02, 0.554889, 0.35, 0.445111
0.02, 0.519582, 0.35, 0.480418
0.02, 0.552976, 0.35, 0.447024
0.02, 0.519948, 0.35, 0.480052
0.02, 0.536587, 0.35, 0.463413
0.02, 0.518136, 0.35, 0.481864
0.02, 0.518403, 0.35, 0.481597
0.02, 0.519105, 0.35, 0.480895
0.02, 0.535033, 0.35, 0.464967
0.02, 0.552053, 0.35, 0.447947
0.02, 0.571873, 0.35, 0.428127
0.02, 0.550488, 0.35, 0.449512
0.02, 0.540641, 0.35, 0.459359
0.02, 0.516945, 0.35, 0.483055
0.02, 0.552063, 0.35, 0.447937
0.02, 0.537882, 0.35, 0.462118
0.02, 0.534127, 0.35, 0.465873
0.02, 0.545675, 0.35, 0.454325
0.02, 0.513684, 0.35, 0.486316
0.02, 0.533945, 0.35, 0.466055
0.02, 0.536708, 0.35, 0.463292
0.02, 0.549123, 0.35, 0.450877
0.02, 0.528341, 0.35, 0.471659
0.02, 0.5035, 0.35, 0.4965
0.02, 0.531597, 0.35, 0.468403
0.02, 0.509459, 0.35, 0.490541
0.02, 0.549808, 0.35, 0.450192
0.02, 0.518753, 0.35, 0.481247
0.02, 0.51225, 0.35, 0.48775
0.02, 0.516368, 0.35, 0.483632
0.02, 0.533571, 0.35, 0.466429
0.02, 0.527558, 0.35, 0.472442
0.02, 0.547021, 0.35, 0.452979
0.02, 0.49996, 0.35, 0.50004
0.02, 0.532432, 0.35, 0.467568
0.02, 0.535497, 0.35, 0.464503
0.02, 0.537919, 0.35, 0.462081
0.02, 0.519824, 0.35, 0.480176
0.02, 0.532854, 0.35, 0.467146
0.02, 0.571917, 0.36, 0.428083
0.02, 0.569583, 0.36, 0.430417
0.02, 0.588358, 0.36, 0.411642
0.02, 0.571066, 0.36, 0.428934
0.02, 0.548294, 0.36, 0.451706
0.02, 0.538933, 0.36, 0.461067
0.02, 0.565817, 0.36, 0.434183
0.02, 0.56037, 0.36, 0.43963
0.02, 0.55625, 0.36, 0.44375
0.02, 0.546061, 0.36, 0.453939
0.02, 0.559408, 0.36, 0.440592
0.02, 0.562787, 0.36, 0.437213
0.02, 0.564512, 0.36, 0.435488
0.02, 0.541647, 0.36, 0.458353
0.02, 0.544611, 0.36, 0.455389
0.02, 0.560106, 0.36, 0.439894
0.02, 0.573044, 0.36, 0.426956
0.02, 0.554035, 0.36, 0.445965
0.02, 0.562363, 0.36, 0.437637
0.02, 0.557344, 0.36, 0.442656
0.02, 0.558536, 0.36, 0.441464
0.02, 0.528187, 0.36, 0.471813
0.02, 0.538873, 0.36, 0.461127
0.02, 0.541427, 0.36, 0.458573
0.02, 0.544603, 0.36, 0.455397
0.02, 0.540192, 0.36, 0.459808
0.02, 0.562753, 0.36, 0.437247
0.02, 0.560989, 0.36, 0.439011
0.02, 0.546061, 0.36, 0.453939
0.02, 0.554334, 0.36, 0.445666
0.02, 0.563614, 0.36, 0.436386
0.02, 0.576287, 0.36, 0.423713
0.02, 0.562847, 0.36, 0.437153
0.02, 0.555419, 0.36, 0.444581
0.02, 0.574025, 0.36, 0.425975
0.02, 0.559391, 0.36, 0.440609
0.02, 0.560521, 0.36, 0.439479
0.02, 0.562863, 0.36, 0.437137
0.02, 0.549297, 0.36, 0.450703
0.02, 0.557298, 0.36, 0.442702
0.02, 0.566453, 0.36, 0.433547
0.02, 0.541005, 0.36, 0.458995
0.02, 0.543877, 0.36, 0.456123
0.02, 0.569987, 0.36, 0.430013
0.02, 0.550102, 0.36, 0.449898
0.02, 0.57397, 0.36, 0.42603
0.02, 0.571208, 0.36, 0.428792
0.02, 0.536671, 0.36, 0.463329
0.02, 0.571368, 0.36, 0.428632
0.02, 0.573985, 0.36, 0.426015
0.02, 0.572038, 0.36, 0.427962
0.02, 0.568806, 0.36, 0.431194
0.02, 0.509369, 0.36, 0.490631
0.02, 0.541857, 0.36, 0.458143
0.02, 0.562307, 0.36, 0.437693
0.02, 0.582585, 0.36, 0.417415
0.02, 0.563247, 0.36, 0.436753
0.02, 0.566181, 0.36, 0.433819
0.02, 0.54986, 0.36, 0.45014
0.02, 0.558058, 0.36, 0.441942
0.02, 0.562628, 0.36, 0.437372
0.02, 0.5524, 0.36, 0.4476
0.02, 0.535061, 0.36, 0.464939
0.02, 0.546709, 0.36, 0.453291
0.02, 0.52755, 0.36, 0.47245
0.02, 0.569768, 0.36, 0.430232
0.02, 0.546119, 0.36, 0.453881
0.02, 0.529268, 0.36, 0.470732
0.02, 0.560915, 0.36, 0.439085
0.02, 0.552893, 0.36, 0.447107
0.02, 0.544333, 0.36, 0.455667
0.02, 0.536385, 0.36, 0.463615
0.02, 0.543555, 0.36, 0.456445
0.02, 0.553863, 0.36, 0.446137
0.02, 0.58021, 0.36, 0.41979
0.02, 0.566479, 0.36, 0.433521
0.02, 0.549223, 0.36, 0.450777
0.02, 0.540943, 0.36, 0.459057
0.02, 0.593121, 0.36, 0.406879
0.02, 0.565662, 0.36, 0.434338
0.02, 0.544231, 0.36, 0.455769
0.02, 0.543462, 0.36, 0.456538
0.02, 0.534042, 0.36, 0.465958
0.02, 0.570789, 0.36, 0.429211
0.02, 0.553401, 0.36, 0.446599
0.02, 0.546393, 0.36, 0.453607
0.02, 0.569176, 0.36, 0.430824
0.02, 0.53781, 0.36, 0.46219
0.02, 0.554353, 0.36, 0.445647
0.02, 0.551127, 0.36, 0.448873
0.02, 0.542945, 0.36, 0.457055
0.02, 0.554141, 0.36, 0.445859
0.02, 0.567561, 0.36, 0.432439
0.02, 0.59771, 0.36, 0.40229
0.02, 0.562009, 0.36, 0.437991
0.02, 0.533218, 0.36, 0.466782
0.02, 0.533733, 0.36, 0.466267
0.02, 0.538522, 0.36, 0.461478
0.02, 0.578484, 0.36, 0.421516
0.02, 0.555903, 0.36, 0.444097
0.02, 0.565856, 0.37, 0.434144
0.02, 0.584173, 0.37, 0.415827
0.02, 0.573211, 0.37, 0.426789
0.02, 0.550333, 0.37, 0.449667
0.02, 0.579912, 0.37, 0.420088
0.02, 0.587749, 0.37, 0.412251
0.02, 0.570166, 0.37, 0.429834
0.02, 0.573683, 0.37, 0.426317
0.02, 0.606292, 0.37, 0.393708
0.02, 0.572313, 0.37, 0.427687
0.02, 0.58354, 0.37, 0.41646
0.02, 0.566933, 0.37, 0.433067
0.02, 0.588729, 0.37, 0.411271
0.02, 0.566126, 0.37, 0.433874
0.02, 0.596963, 0.37, 0.403037
0.02, 0.567056, 0.37, 0.432944
0.02, 0.576139, 0.37, 0.423861
0.02, 0.574803, 0.37, 0.425197
0.02, 0.56359, 0.37, 0.43641
0.02, 0.579887, 0.37, 0.420113
0.02, 0.572797, 0.37, 0.427203
0.02, 0.556764, 0.37, 0.443236
0.02, 0.58607, 0.37, 0.41393
0.02, 0.557847, 0.37, 0.442153
0.02, 0.586559, 0.37, 0.413441
0.02, 0.610284, 0.37, 0.389716
0.02, 0.580737, 0.37, 0.419263
0.02, 0.585462, 0.37, 0.414538
0.02, 0.554336, 0.37, 0.445664
0.02, 0.562673, 0.37, 0.437327
0.02, 0.591936, 0.37, 0.408064
0.02, 0.553314, 0.37, 0.446686
0.02, 0.57074, 0.37, 0.42926
0.02, 0.554056, 0.37, 0.445944
0.02, 0.569567, 0.37, 0.430433
0.02, 0.579153, 0.37, 0.420847
0.02, 0.588687, 0.37, 0.411313
0.02, 0.568087, 0.37, 0.431913
0.02, 0.573945, 0.37, 0.426055
0.02, 0.576109, 0.37, 0.423891
0.02, 0.57364, 0.37, 0.42636
0.02, 0.594949, 0.37, 0.405051
0.02, 0.593022, 0.37, 0.406978
0.02, 0.566714, 0.37, 0.433286
0.02, 0.578383, 0.37, 0.421617
0.02, 0.58403, 0.37, 0.41597
0.02, 0.587616, 0.37, 0.412384
0.02, 0.568734, 0.37, 0.431266
0.02, 0.580856, 0.37, 0.419144
0.02, 0.583603, 0.37, 0.416397
0.02, 0.580585, 0.37, 0.419415
0.02, 0.564436, 0.37, 0.435564
0.02, 0.58316, 0.37, 0.41684
0.02, 0.561723, 0.37, 0.438277
0.02, 0.586564, 0.37, 0.413436
0.02, 0.575604, 0.37, 0.424396
0.02, 0.559424, 0.37, 0.440576
