# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_lead_fork.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.303697, 0.26, 0.74, 0.310194
0.95, 0.305721, 0.26, 0.74, 0.310137
0.95, 0.312819, 0.26, 0.74, 0.309735
0.95, 0.291616, 0.26, 0.74, 0.300463
0.95, 0.303608, 0.26, 0.74, 0.307375
0.95, 0.308986, 0.26, 0.74, 0.30997
0.95, 0.302537, 0.26, 0.74, 0.305918
0.95, 0.308654, 0.26, 0.74, 0.30421
0.95, 0.307921, 0.26, 0.74, 0.310002
0.95, 0.297304, 0.26, 0.74, 0.301653
0.95, 0.307949, 0.26, 0.74, 0.310644
0.95, 0.306049, 0.26, 0.74, 0.31125
0.95, 0.300909, 0.26, 0.74, 0.304061
0.95, 0.293964, 0.26, 0.74, 0.302663
0.95, 0.296853, 0.26, 0.74, 0.302519
0.95, 0.297358, 0.26, 0.74, 0.301545
0.95, 0.298233, 0.26, 0.74, 0.306001
0.95, 0.31165, 0.26, 0.74, 0.317923
0.95, 0.305336, 0.26, 0.74, 0.305642
0.95, 0.299235, 0.26, 0.74, 0.30628
0.95, 0.31361, 0.26, 0.74, 0.310244
0.95, 0.307586, 0.26, 0.74, 0.305976
0.95, 0.300128, 0.26, 0.74, 0.304375
0.95, 0.306168, 0.26, 0.74, 0.308251
0.95, 0.308635, 0.26, 0.74, 0.308536
0.95, 0.316008, 0.27, 0.73, 0.321003
0.95, 0.3148, 0.27, 0.73, 0.319479
0.95, 0.316447, 0.27, 0.73, 0.315126
0.95, 0.318019, 0.27, 0.73, 0.319468
0.95, 0.320343, 0.27, 0.73, 0.32454
0.95, 0.318447, 0.27, 0.73, 0.317439
0.95, 0.313305, 0.27, 0.73, 0.318822
0.95, 0.312284, 0.27, 0.73, 0.323776
0.95, 0.316006, 0.27, 0.73, 0.316844
0.95, 0.317034, 0.27, 0.73, 0.317608
0.95, 0.31664, 0.27, 0.73, 0.31689
0.95, 0.316109, 0.27, 0.73, 0.319978
0.95, 0.320128, 0.27, 0.73, 0.323878
